name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,histone_mark,data_source,endedness,genetically_modified,nonzero_mean,grp
UBERON:0002106 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0002106,spleen,tissue,adult,H3K4me1,encode,single,False,0.8138890862464905,IMMUNE
UBERON:0002106 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002106,spleen,tissue,adult,H3K4me3,encode,single,False,0.7977772951126099,IMMUNE
UBERON:0002106 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0002106,spleen,tissue,adult,H3K9me3,encode,single,False,0.8140273690223694,IMMUNE
UBERON:0002107 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0002107,liver,tissue,adult,H3K27ac,encode,single,False,0.9069214463233948,LIVER
UBERON:0002107 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0002107,liver,tissue,adult,H3K36me3,encode,single,False,0.8101385235786438,LIVER
UBERON:0002107 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0002107,liver,tissue,adult,H3K4me1,encode,single,False,0.7480568885803223,LIVER
UBERON:0002107 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002107,liver,tissue,adult,H3K4me3,encode,single,False,0.7054669857025146,LIVER
UBERON:0002107 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,UBERON:0002107,liver,tissue,adult,H3K9ac,encode,single,False,0.8565387725830078,LIVER
UBERON:0002107 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0002107,liver,tissue,adult,H3K9me3,encode,single,False,1.423638939857483,LIVER
UBERON:0002108 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0002108,small intestine,tissue,adult,H3K27ac,encode,single,False,1.5306456089019775,INTESTINE
UBERON:0002108 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0002108,small intestine,tissue,embryonic,H3K27me3,encode,single,False,1.321641445159912,INTESTINE
UBERON:0002108 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0002108,small intestine,tissue,adult,H3K36me3,encode,single,False,1.1116917133331299,INTESTINE
UBERON:0002108 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0002108,small intestine,tissue,embryonic,H3K4me1,encode,single,False,1.1648976802825928,INTESTINE
UBERON:0002108 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002108,small intestine,tissue,adult,H3K4me3,encode,single,False,0.9390207529067993,INTESTINE
UBERON:0002108 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0002108,small intestine,tissue,embryonic,H3K9me3,encode,single,False,1.295670986175537,INTESTINE
UBERON:0002113 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0002113,kidney,tissue,adult,H3K27ac,encode,single,False,0.9552195072174072,
UBERON:0002113 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0002113,kidney,tissue,adult,H3K36me3,encode,single,False,0.798854410648346,
UBERON:0002113 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0002113,kidney,tissue,adult,H3K4me1,encode,single,False,0.8005074858665466,
UBERON:0002113 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002113,kidney,tissue,adult,H3K4me3,encode,single,False,0.7985708117485046,
UBERON:0002113 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,UBERON:0002113,kidney,tissue,adult,H3K9ac,encode,single,False,0.8986935615539551,
UBERON:0002168 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0002168,left lung,tissue,adult,H3K27ac,encode,single,False,0.8949621319770813,
UBERON:0002168 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0002168,left lung,tissue,adult,H3K27me3,encode,single,False,0.8752104640007019,
UBERON:0002168 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0002168,left lung,tissue,adult,H3K36me3,encode,single,False,0.8681212663650513,
UBERON:0002168 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0002168,left lung,tissue,adult,H3K4me1,encode,single,False,0.9048176407814026,
UBERON:0002168 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002168,left lung,tissue,adult,H3K4me3,encode,single,False,0.9501997828483582,
UBERON:0002168 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0002168,left lung,tissue,adult,H3K9me3,encode,single,False,1.1099082231521606,
UBERON:0002170 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0002170,upper lobe of right lung,tissue,adult,H3K27ac,encode,single,False,0.8909234404563904,
UBERON:0002170 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0002170,upper lobe of right lung,tissue,adult,H3K36me3,encode,single,False,0.8416327834129333,
UBERON:0002170 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0002170,upper lobe of right lung,tissue,adult,H3K4me1,encode,single,False,0.8523540496826172,
UBERON:0002170 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002170,upper lobe of right lung,tissue,adult,H3K4me3,encode,single,False,0.9516236186027527,
UBERON:0002171 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0002171,lower lobe of right lung,tissue,adult,H3K27ac,encode,single,False,0.9444779753684998,
UBERON:0002171 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0002171,lower lobe of right lung,tissue,adult,H3K27me3,encode,single,False,0.9000256061553955,
UBERON:0002171 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0002171,lower lobe of right lung,tissue,adult,H3K36me3,encode,single,False,0.8784345984458923,
UBERON:0002171 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0002171,lower lobe of right lung,tissue,adult,H3K4me1,encode,single,False,0.8521840572357178,
UBERON:0002171 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002171,lower lobe of right lung,tissue,adult,H3K4me3,encode,single,False,0.9574486017227173,
UBERON:0002240 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0002240,spinal cord,tissue,embryonic,H3K27ac,encode,single,False,1.5454556941986084,BRAIN
UBERON:0002240 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0002240,spinal cord,tissue,embryonic,H3K27me3,encode,single,False,1.2282136678695679,BRAIN
UBERON:0002240 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0002240,spinal cord,tissue,embryonic,H3K36me3,encode,single,False,1.335628867149353,BRAIN
UBERON:0002240 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0002240,spinal cord,tissue,embryonic,H3K4me1,encode,single,False,2.040064573287964,BRAIN
UBERON:0002240 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002240,spinal cord,tissue,embryonic,H3K4me3,encode,single,False,1.6200331449508667,BRAIN
UBERON:0002305 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0002305,layer of hippocampus,tissue,adult,H3K27ac,encode,single,False,0.9011349081993103,BRAIN
UBERON:0002305 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0002305,layer of hippocampus,tissue,adult,H3K36me3,encode,single,False,0.7941612601280212,BRAIN
UBERON:0002305 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0002305,layer of hippocampus,tissue,adult,H3K4me1,encode,single,False,0.8219332695007324,BRAIN
UBERON:0002305 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002305,layer of hippocampus,tissue,adult,H3K4me3,encode,single,False,0.7843244075775146,BRAIN
UBERON:0002305 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,UBERON:0002305,layer of hippocampus,tissue,adult,H3K9ac,encode,single,False,1.1184202432632446,BRAIN
UBERON:0002367 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0002367,prostate gland,tissue,adult,H3K27ac,encode,single,False,0.8253678679466248,
UBERON:0002367 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0002367,prostate gland,tissue,adult,H3K36me3,encode,single,False,0.8486926555633545,
UBERON:0002367 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002367,prostate gland,tissue,adult,H3K4me3,encode,single,False,0.827519953250885,
UBERON:0002369 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0002369,adrenal gland,tissue,adult,H3K27ac,encode,single,False,0.7852216958999634,
UBERON:0002369 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0002369,adrenal gland,tissue,embryonic,H3K27me3,encode,single,False,1.6154215335845947,
UBERON:0002369 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0002369,adrenal gland,tissue,adult,H3K36me3,encode,single,False,0.8357100486755371,
UBERON:0002369 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0002369,adrenal gland,tissue,adult,H3K4me1,encode,single,False,0.8265619277954102,
UBERON:0002369 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002369,adrenal gland,tissue,adult,H3K4me3,encode,single,False,0.9138931035995483,
UBERON:0002369 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0002369,adrenal gland,tissue,embryonic,H3K9me3,encode,single,False,1.4173235893249512,
UBERON:0002370 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0002370,thymus,tissue,embryonic,H3K27ac,encode,single,False,0.9632824063301086,IMMUNE
UBERON:0002370 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0002370,thymus,tissue,embryonic,H3K27me3,encode,single,False,0.9465627074241638,IMMUNE
UBERON:0002370 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0002370,thymus,tissue,embryonic,H3K36me3,encode,single,False,1.3685346841812134,IMMUNE
UBERON:0002370 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0002370,thymus,tissue,embryonic,H3K4me1,encode,single,False,1.824151873588562,IMMUNE
UBERON:0002370 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002370,thymus,tissue,embryonic,H3K4me3,encode,single,False,1.1562947034835815,IMMUNE
UBERON:0002370 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0002370,thymus,tissue,embryonic,H3K9me3,encode,single,False,1.4777132272720337,IMMUNE
UBERON:0002686 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0002686,angular gyrus,tissue,adult,H3K27ac,encode,single,False,0.9001856446266174,
UBERON:0002686 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0002686,angular gyrus,tissue,adult,H3K36me3,encode,single,False,0.8129374980926514,
UBERON:0002686 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0002686,angular gyrus,tissue,adult,H3K4me1,encode,single,False,0.8170185089111328,
UBERON:0002686 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002686,angular gyrus,tissue,adult,H3K4me3,encode,single,False,0.8224157094955444,
UBERON:0002686 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,UBERON:0002686,angular gyrus,tissue,adult,H3K9ac,encode,single,False,1.0026452541351318,
UBERON:0002967 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0002967,cingulate gyrus,tissue,adult,H3K27ac,encode,single,False,0.8721300959587097,
UBERON:0002967 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0002967,cingulate gyrus,tissue,adult,H3K36me3,encode,single,False,0.8179123401641846,
UBERON:0002967 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0002967,cingulate gyrus,tissue,adult,H3K4me1,encode,single,False,0.8339878916740417,
UBERON:0002967 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0002967,cingulate gyrus,tissue,adult,H3K4me3,encode,single,False,0.8354508876800537,
UBERON:0002967 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,UBERON:0002967,cingulate gyrus,tissue,adult,H3K9ac,encode,single,False,1.1167891025543213,
UBERON:0003124 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0003124,chorion,tissue,embryonic,H3K27ac,encode,single,False,1.1212384700775146,
UBERON:0003124 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0003124,chorion,tissue,embryonic,H3K36me3,encode,single,False,1.0928360223770142,
UBERON:0003124 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0003124,chorion,tissue,embryonic,H3K4me1,encode,single,False,1.134663701057434,
UBERON:0003124 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0003124,chorion,tissue,embryonic,H3K4me3,encode,single,False,1.0205134153366089,
UBERON:0003346 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0003346,mucosa of rectum,tissue,adult,H3K27ac,encode,single,False,1.2068597078323364,
UBERON:0003346 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0003346,mucosa of rectum,tissue,adult,H3K36me3,encode,single,False,0.8918594121932983,
UBERON:0003346 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0003346,mucosa of rectum,tissue,adult,H3K4me1,encode,single,False,0.9211472272872925,
UBERON:0003346 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0003346,mucosa of rectum,tissue,adult,H3K4me3,encode,single,False,0.9614381790161133,
UBERON:0003346 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,UBERON:0003346,mucosa of rectum,tissue,adult,H3K9ac,encode,single,False,0.8959307074546814,
UBERON:0004222 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0004222,stomach smooth muscle,tissue,adult,H3K27ac,encode,single,False,1.061765193939209,
UBERON:0004222 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0004222,stomach smooth muscle,tissue,adult,H3K27me3,encode,single,False,0.8521047234535217,
UBERON:0004222 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0004222,stomach smooth muscle,tissue,adult,H3K36me3,encode,single,False,0.826144814491272,
UBERON:0004222 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0004222,stomach smooth muscle,tissue,adult,H3K4me1,encode,single,False,1.913686752319336,
UBERON:0004222 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0004222,stomach smooth muscle,tissue,adult,H3K4me3,encode,single,False,0.9053452610969543,
UBERON:0004222 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,UBERON:0004222,stomach smooth muscle,tissue,adult,H3K9ac,encode,single,False,0.7713716626167297,
UBERON:0004550 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0004550,gastroesophageal sphincter,tissue,adult,H3K27ac,encode,single,False,1.4019594192504883,
UBERON:0004550 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0004550,gastroesophageal sphincter,tissue,adult,H3K27me3,encode,single,False,0.860275387763977,
UBERON:0004550 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0004550,gastroesophageal sphincter,tissue,adult,H3K36me3,encode,single,False,0.9105188250541687,
UBERON:0004550 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0004550,gastroesophageal sphincter,tissue,adult,H3K4me1,encode,single,False,0.8863487243652344,
UBERON:0004550 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0004550,gastroesophageal sphincter,tissue,adult,H3K4me3,encode,single,False,0.7414591312408447,
UBERON:0004550 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0004550,gastroesophageal sphincter,tissue,adult,H3K9me3,encode,single,False,0.8467487692832947,
UBERON:0004648 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0004648,esophagus muscularis mucosa,tissue,adult,H3K27ac,encode,single,False,0.7982273697853088,
UBERON:0004648 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0004648,esophagus muscularis mucosa,tissue,adult,H3K27me3,encode,single,False,0.9206722378730774,
UBERON:0004648 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0004648,esophagus muscularis mucosa,tissue,adult,H3K36me3,encode,single,False,0.816602349281311,
UBERON:0004648 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0004648,esophagus muscularis mucosa,tissue,adult,H3K4me1,encode,single,False,0.8247384428977966,
UBERON:0004648 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0004648,esophagus muscularis mucosa,tissue,adult,H3K4me3,encode,single,False,0.7969858050346375,
UBERON:0004648 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0004648,esophagus muscularis mucosa,tissue,adult,H3K9me3,encode,single,False,0.8506141304969788,
UBERON:0004992 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0004992,mucosa of descending colon,tissue,adult,H3K4me1,encode,single,False,0.9400363564491272,INTESTINE
UBERON:0004992 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0004992,mucosa of descending colon,tissue,adult,H3K4me3,encode,single,False,0.9843800067901611,INTESTINE
UBERON:0004992 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0004992,mucosa of descending colon,tissue,adult,H3K9me3,encode,single,False,1.0794081687927246,INTESTINE
UBERON:0006631 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0006631,right atrium auricular region,tissue,adult,H3K27ac,encode,single,False,1.5091086626052856,HEART
UBERON:0006631 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0006631,right atrium auricular region,tissue,adult,H3K36me3,encode,single,False,0.8356142640113831,HEART
UBERON:0006631 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0006631,right atrium auricular region,tissue,adult,H3K4me1,encode,single,False,0.8639379739761353,HEART
UBERON:0006631 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0006631,right atrium auricular region,tissue,adult,H3K4me3,encode,single,False,1.0309559106826782,HEART
UBERON:0006631 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0006631,right atrium auricular region,tissue,adult,H3K9me3,encode,single,False,0.843159556388855,HEART
UBERON:0006920 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0006920,esophagus squamous epithelium,tissue,adult,H3K27ac,encode,single,False,1.224211573600769,
UBERON:0006920 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0006920,esophagus squamous epithelium,tissue,adult,H3K27me3,encode,single,False,0.9047441482543945,
UBERON:0006920 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0006920,esophagus squamous epithelium,tissue,adult,H3K36me3,encode,single,False,0.8787626624107361,
UBERON:0006920 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0006920,esophagus squamous epithelium,tissue,adult,H3K4me1,encode,single,False,0.8141622543334961,
UBERON:0006920 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0006920,esophagus squamous epithelium,tissue,adult,H3K4me3,encode,single,False,0.8070417642593384,
UBERON:0006920 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0006920,esophagus squamous epithelium,tissue,adult,H3K9me3,encode,single,False,0.8435921669006348,
UBERON:0007106 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0007106,chorionic villus,tissue,embryonic,H3K27ac,encode,single,False,1.0513697862625122,
UBERON:0007610 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0007610,tibial artery,tissue,adult,H3K27ac,encode,single,False,0.7654767036437988,ARTERY
UBERON:0007610 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0007610,tibial artery,tissue,adult,H3K27me3,encode,single,False,0.8302474021911621,ARTERY
UBERON:0007610 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0007610,tibial artery,tissue,adult,H3K36me3,encode,single,False,0.8503223657608032,ARTERY
UBERON:0007610 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0007610,tibial artery,tissue,adult,H3K4me1,encode,single,False,0.7865008115768433,ARTERY
UBERON:0007610 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0007610,tibial artery,tissue,adult,H3K4me3,encode,single,False,0.7735725045204163,ARTERY
UBERON:0007610 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0007610,tibial artery,tissue,adult,H3K9me3,encode,single,False,0.9169700741767883,ARTERY
UBERON:0008367 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0008367,breast epithelium,tissue,adult,H3K27ac,encode,single,False,0.7933363914489746,
UBERON:0008367 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0008367,breast epithelium,tissue,adult,H3K27me3,encode,single,False,0.8398851156234741,
UBERON:0008367 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0008367,breast epithelium,tissue,adult,H3K36me3,encode,single,False,0.8763333559036255,
UBERON:0008367 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0008367,breast epithelium,tissue,adult,H3K4me3,encode,single,False,0.8072652816772461,
UBERON:0008367 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0008367,breast epithelium,tissue,adult,H3K9me3,encode,single,False,0.8470003604888916,
UBERON:0008450 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0008450,psoas muscle,tissue,adult,H3K27ac,encode,single,False,0.9119850397109985,
UBERON:0008450 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0008450,psoas muscle,tissue,adult,H3K27me3,encode,single,False,0.8814289569854736,
UBERON:0008450 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0008450,psoas muscle,tissue,adult,H3K36me3,encode,single,False,0.9716756343841553,
UBERON:0008450 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0008450,psoas muscle,tissue,adult,H3K4me1,encode,single,False,0.8452923893928528,
UBERON:0008450 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0008450,psoas muscle,tissue,adult,H3K4me3,encode,single,False,0.7766005396842957,
UBERON:0008952 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0008952,upper lobe of left lung,tissue,adult,H3K27ac,encode,single,False,0.8779808282852173,LUNG
UBERON:0008952 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0008952,upper lobe of left lung,tissue,adult,H3K36me3,encode,single,False,0.8125616908073425,LUNG
UBERON:0008952 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0008952,upper lobe of left lung,tissue,adult,H3K4me1,encode,single,False,0.8664360642433167,LUNG
UBERON:0008952 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0008952,upper lobe of left lung,tissue,adult,H3K4me3,encode,single,False,0.8021848201751709,LUNG
UBERON:0008953 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0008953,lower lobe of left lung,tissue,adult,H3K27ac,encode,single,False,0.8131684064865112,
UBERON:0008953 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0008953,lower lobe of left lung,tissue,adult,H3K27me3,encode,single,False,0.8400024771690369,
UBERON:0008953 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0008953,lower lobe of left lung,tissue,adult,H3K36me3,encode,single,False,0.8133916854858398,
UBERON:0008953 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0008953,lower lobe of left lung,tissue,adult,H3K4me1,encode,single,False,0.8141807317733765,
UBERON:0008953 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0008953,lower lobe of left lung,tissue,adult,H3K4me3,encode,single,False,0.8252076506614685,
UBERON:0008953 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0008953,lower lobe of left lung,tissue,adult,H3K9me3,encode,single,False,0.8201392889022827,
UBERON:0009834 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0009834,dorsolateral prefrontal cortex,tissue,adult,H3K27ac,encode,single,False,0.7915490865707397,BRAIN
UBERON:0009834 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0009834,dorsolateral prefrontal cortex,tissue,adult,H3K27me3,encode,single,False,0.8048524856567383,BRAIN
UBERON:0009834 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0009834,dorsolateral prefrontal cortex,tissue,adult,H3K36me3,encode,single,False,0.8312941193580627,BRAIN
UBERON:0009834 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0009834,dorsolateral prefrontal cortex,tissue,adult,H3K4me1,encode,single,False,0.8213521838188171,BRAIN
UBERON:0009834 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0009834,dorsolateral prefrontal cortex,tissue,adult,H3K4me3,encode,single,False,0.795435905456543,BRAIN
UBERON:0009834 Histone ChIP-seq H3K9ac,.,Histone ChIP-seq,UBERON:0009834,dorsolateral prefrontal cortex,tissue,adult,H3K9ac,encode,single,False,1.0359257459640503,BRAIN
UBERON:0011907 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0011907,gastrocnemius medialis,tissue,adult,H3K27ac,encode,single,False,0.7793625593185425,
UBERON:0011907 Histone ChIP-seq H3K27me3,.,Histone ChIP-seq,UBERON:0011907,gastrocnemius medialis,tissue,adult,H3K27me3,encode,single,False,1.0060234069824219,
UBERON:0011907 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0011907,gastrocnemius medialis,tissue,adult,H3K36me3,encode,single,False,0.8559026122093201,
UBERON:0011907 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0011907,gastrocnemius medialis,tissue,adult,H3K4me1,encode,single,False,0.7837246656417847,
UBERON:0011907 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0011907,gastrocnemius medialis,tissue,adult,H3K4me3,encode,single,False,0.7359679341316223,
UBERON:0012488 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0012488,muscle layer of duodenum,tissue,adult,H3K27ac,encode,single,False,0.988544225692749,
UBERON:0012488 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0012488,muscle layer of duodenum,tissue,adult,H3K36me3,encode,single,False,0.8478550910949707,
UBERON:0012488 Histone ChIP-seq H3K4me1,.,Histone ChIP-seq,UBERON:0012488,muscle layer of duodenum,tissue,adult,H3K4me1,encode,single,False,1.4443985223770142,
UBERON:0012488 Histone ChIP-seq H3K4me3,.,Histone ChIP-seq,UBERON:0012488,muscle layer of duodenum,tissue,adult,H3K4me3,encode,single,False,0.8497915267944336,
UBERON:0012488 Histone ChIP-seq H3K9me3,.,Histone ChIP-seq,UBERON:0012488,muscle layer of duodenum,tissue,adult,H3K9me3,encode,single,False,1.749129295349121,
UBERON:0012489 Histone ChIP-seq H3K27ac,.,Histone ChIP-seq,UBERON:0012489,muscle layer of colon,tissue,adult,H3K27ac,encode,single,False,1.6868175268173218,INTESTINE
UBERON:0012489 Histone ChIP-seq H3K36me3,.,Histone ChIP-seq,UBERON:0012489,muscle layer of colon,tissue,adult,H3K36me3,encode,single,False,0.9592627882957458,INTESTINE
